"dbpedia_1005","Kaggle_4324816","0.0","0.0","0.3960597826086957","Coca-Cola Bottling Co. Consolidated","pepsi-cola bottling company of new haven"
"dbpedia_2187","Kaggle_3746614","0.7647058823529411","0.0","0.8235294117647058","International Personal Finance","cm | personal finance"
"dbpedia_2187","Kaggle_4742270","0.0","0.0","0.408695652173913","International Personal Finance","vercors finances"
"dbpedia_2187","Kaggle_4766054","0.0","0.0","0.5027777777777778","International Personal Finance","mb2 personal fitness"
"dbpedia_2187","Kaggle_4902406","0.0","0.0","0.38750000000000007","International Personal Finance","prowess commercial finance"
"dbpedia_2187","Kaggle_5187052","0.0","0.0","0.7836257309941521","International Personal Finance","personalfinanceplan"
"dbpedia_2188","Kaggle_3481317","0.0","0.0","0.3472222222222222","International Public Partnerships","gerens partners"
"dbpedia_2188","Kaggle_3483640","0.0","0.0","0.3900966183574879","International Public Partnerships","partnership title co"
"dbpedia_2188","Kaggle_3812158","0.0","0.2698412698412698","0.0","International Public Partnerships","wanstrom & assoc., international public relations and communications"
"dbpedia_2188","Kaggle_4216167","0.0","0.475","0.0","International Public Partnerships","strategic partners international"
"dbpedia_2188","Kaggle_4445208","0.0","0.3404255319148936","0.0","International Public Partnerships","international management leadership 4.0"
"dbpedia_2188","Kaggle_5135404","0.0","0.0","0.44924098671726753","International Public Partnerships","primary catholic partnership scitt"
"dbpedia_2189","Kaggle_3727103","0.0","0.0","0.5804195804195804","Internet Co., Ltd.","enter internet"
"dbpedia_2189","Kaggle_4152785","0.0","0.0","0.38699690402476783","Internet Co., Ltd.","t3l internet business"
"dbpedia_2189","Kaggle_4154922","0.0","0.0","0.4642857142857143","Internet Co., Ltd.","internexco gmbh"
"dbpedia_2189","Kaggle_4261305","0.0","0.0","0.4117647058823529","Internet Co., Ltd.","africa internet group (aig)"
"dbpedia_2189","Kaggle_4404110","0.0","0.0","0.45555555555555555","Internet Co., Ltd.","g5 internet services"
"dbpedia_2189","Kaggle_4806411","0.0","0.0","0.4227941176470588","Internet Co., Ltd.","netstream internet inc"
"dbpedia_2189","Kaggle_5227617","0.0","0.0","0.3762626262626263","Internet Co., Ltd.","3dot0 internet solutions"
"dbpedia_2191","Kaggle_3791743","0.23333333333333334","0.23333333333333334","0.0","Interplay Discovery","data discovery sciences"
"dbpedia_2191","Kaggle_4193181","0.0","0.0","0.3961352657004831","Interplay Discovery","recovery discovered"
"dbpedia_2192","Kaggle_3517304","0.0","0.0","0.41035353535353536","Interplay Entertainment","invest attention media & entertainment"
"dbpedia_2192","Kaggle_3576470","0.0","0.0","0.35724185724185725","Interplay Entertainment","spare time family entertainment center llc"
"dbpedia_2192","Kaggle_3609425","0.0","0.0","0.4446185997910136","Interplay Entertainment","made in memphis entertainment, llc"
"dbpedia_2192","Kaggle_3609498","0.0","0.0","0.5786713286713286","Interplay Entertainment","energia entertainment"
"dbpedia_2192","Kaggle_3682453","0.0","0.0","0.6028138528138529","Interplay Entertainment","plan 9 entertainment"
"dbpedia_2192","Kaggle_3696636","0.0","0.0","0.3729885057471264","Interplay Entertainment","remer entertainment enterprises"
"dbpedia_2192","Kaggle_3722770","0.0","0.0","0.579004329004329","Interplay Entertainment","rp entertainment"
"dbpedia_2192","Kaggle_3722846","0.0","0.0","0.3968531468531469","Interplay Entertainment","entertainment premier"
"dbpedia_2192","Kaggle_3772602","0.0","0.0","0.4668965517241379","Interplay Entertainment","markay entertainment agency"
"dbpedia_2192","Kaggle_3809318","0.0","0.0","0.7547846889952152","Interplay Entertainment","@play entertainment inc"
"dbpedia_2192","Kaggle_3912935","0.0","0.0","0.5425824175824175","Interplay Entertainment","g.a. interactive entertainment"
"dbpedia_2192","Kaggle_3980046","0.0","0.0","0.43596059113300495","Interplay Entertainment","cirque-tacular entertainment llc"
"dbpedia_2192","Kaggle_3999370","0.0","0.0","0.5681818181818182","Interplay Entertainment","pba entertainment"
"dbpedia_2192","Kaggle_4018234","0.0","0.0","0.4055023923444976","Interplay Entertainment","just2play® entertainment / www.load2play.com"
"dbpedia_2192","Kaggle_4078275","0.0","0.0","0.3654233870967742","Interplay Entertainment","fleming entertainment enterprises"
"dbpedia_2192","Kaggle_4086758","0.0","0.0","0.5836363636363636","Interplay Entertainment","novelty entertainment"
"dbpedia_2192","Kaggle_4090111","0.0","0.0","0.6254940711462451","Interplay Entertainment","in ear entertainment ltd"
"dbpedia_2192","Kaggle_4291978","0.0","0.0","0.5033670033670034","Interplay Entertainment","eagle eye entertainment"
"dbpedia_2192","Kaggle_4308148","0.0","0.0","0.4056795131845842","Interplay Entertainment","goldengirl events & entertainment"
"dbpedia_2192","Kaggle_4351245","0.0","0.0","0.4157706093189964","Interplay Entertainment","sunday entertainment concepts"
"dbpedia_2192","Kaggle_4381078","0.0","0.0","0.4612903225806452","Interplay Entertainment","golden spruce entertainment"
"dbpedia_2192","Kaggle_4407476","0.0","0.0","0.37909407665505224","Interplay Entertainment","grinder ideas production entertainment"
"dbpedia_2192","Kaggle_4422931","0.0","0.0","0.5780632411067192","Interplay Entertainment","clay entertainment, llc"
"dbpedia_2192","Kaggle_4445061","0.0","0.0","0.38084795321637427","Interplay Entertainment","taylorville family entertainment center"
"dbpedia_2192","Kaggle_4445137","0.0","0.0","0.34725634725634724","Interplay Entertainment","yhvh entertainment artist management"
"dbpedia_2192","Kaggle_4473066","0.0","0.0","0.4401622718052739","Interplay Entertainment","illuminati events & entertainment"
"dbpedia_2192","Kaggle_4509331","0.0","0.0","0.540909090909091","Interplay Entertainment","melbar entertainment group  inc."
"dbpedia_2192","Kaggle_4526654","0.0","0.0","0.35879332477535303","Interplay Entertainment","general assembly management and entertainment"
"dbpedia_2192","Kaggle_4571637","0.0","0.0","0.4831730769230769","Interplay Entertainment","fantastic days entertainment"
"dbpedia_2192","Kaggle_4582220","0.0","0.0","0.35216718266253866","Interplay Entertainment","agi entertainment media and management llc"
"dbpedia_2192","Kaggle_4595475","0.0","0.0","0.39345063538611924","Interplay Entertainment","tbeats studio | tbeats entertainment"
"dbpedia_2192","Kaggle_4646378","0.24390243902439024","0.0","0.0","Interplay Entertainment","laughing colours entertainment private limited"
"dbpedia_2192","Kaggle_4676542","0.0","0.0","0.40076013513513514","Interplay Entertainment","kilimanjaro catering and entertainment"
"dbpedia_2192","Kaggle_4685298","0.0","0.0","0.5048309178743962","Interplay Entertainment","play native entertainment"
"dbpedia_2192","Kaggle_4758724","0.0","0.0","0.5810276679841897","Interplay Entertainment","iten entertainment"
"dbpedia_2192","Kaggle_4813314","0.0","0.0","0.629090909090909","Interplay Entertainment","templar entertainment"
"dbpedia_2192","Kaggle_4851153","0.0","0.0","0.6799242424242424","Interplay Entertainment","integrity entertainment"
"dbpedia_2192","Kaggle_4851537","0.3225806451612903","0.0","0.44129032258064516","Interplay Entertainment","assemble entertainment gmbh"
"dbpedia_2192","Kaggle_4855671","0.0","0.0","0.42686804451510335","Interplay Entertainment","xtend events the fastest way of entertainment"
"dbpedia_2192","Kaggle_4881486","0.0","0.0","0.4882133995037221","Interplay Entertainment","pink staircase entertainment"
"dbpedia_2192","Kaggle_4892640","0.0","0.0","0.5636363636363637","Interplay Entertainment","mercia entertainment"
"dbpedia_2192","Kaggle_4956641","0.0","0.0","0.5562770562770563","Interplay Entertainment","e.g. entertainment"
"dbpedia_2192","Kaggle_4960425","0.0","0.0","0.3669590643274854","Interplay Entertainment","independent entertainment professional"
"dbpedia_2192","Kaggle_4960628","0.0","0.0","0.4057315233785822","Interplay Entertainment","innovative school of music & entertainment"
"dbpedia_2192","Kaggle_4967266","0.0","0.0","0.3831168831168831","Interplay Entertainment","dlmg entertainment music"
"dbpedia_2192","Kaggle_4976840","0.0","0.0","0.5646551724137931","Interplay Entertainment","spintacular entertainment"
"dbpedia_2192","Kaggle_5000030","0.0","0.0","0.5809090909090909","Interplay Entertainment","sunny day entertainment"
"dbpedia_2192","Kaggle_5054401","0.0","0.0","0.42737722048066873","Interplay Entertainment","iam that iam entertainment global"
"dbpedia_2192","Kaggle_5071866","0.0","0.0","0.5586124401913874","Interplay Entertainment","j7k8 entertainment"
"dbpedia_2192","Kaggle_5159445","0.0","0.0","0.6027667984189724","Interplay Entertainment","healy entertainment, inc."
"dbpedia_2198","Kaggle_3814372","0.0","0.0","0.3962703962703963","InvenTrust Properties","southern cross investment properties"
"dbpedia_2198","Kaggle_4417441","0.0","0.0","0.48571428571428577","InvenTrust Properties","bryn court properties"
"dbpedia_2198","Kaggle_4691416","0.0","0.0","0.4046296296296297","InvenTrust Properties","covenant property"
"dbpedia_2198","Kaggle_5214724","0.0","0.0","0.41785714285714287","InvenTrust Properties","thelwall properties limited"
"dbpedia_2200","Kaggle_3561735","0.5208333333333334","0.5208333333333334","0.0","Inversiones y Representaciones Sociedad Anónima (IRSA)","inversiones sucre sociedad anónima"
"dbpedia_2200","Kaggle_3678078","0.0","0.0","0.42941898527004907","Inversiones y Representaciones Sociedad Anónima (IRSA)","gestiones y representaciones chía"
"dbpedia_2200","Kaggle_4263580","0.0","0.0","0.35815602836879434","Inversiones y Representaciones Sociedad Anónima (IRSA)","inversiones y rentas s.a."
"dbpedia_2201","Kaggle_4073521","0.0","0.0","0.41414141414141414","Invesco","invents.us"
"dbpedia_2201","Kaggle_4220342","0.0","0.0","0.4818181818181818","Invesco","invesearch"
"dbpedia_2201","Kaggle_4490327","0.0","0.0","0.35858585858585856","Invesco","him invest ltd"
"dbpedia_2202","Kaggle_3528268","0.0","0.0","0.3968421052631579","Investment AB Öresund","sm investments srl"
"dbpedia_2202","Kaggle_3597922","0.0","0.0","0.3887559808612441","Investment AB Öresund","1886 investments limited"
"dbpedia_2202","Kaggle_4073512","0.0","0.0","0.3660287081339713","Investment AB Öresund","pro investment group ag ltd"
"dbpedia_2202","Kaggle_4100238","0.0","0.0","0.35354691075514877","Investment AB Öresund","crest investments limited"
"dbpedia_2202","Kaggle_4633118","0.0","0.0","0.38443935926773454","Investment AB Öresund","jdr investments"
"dbpedia_2202","Kaggle_4796710","0.0","0.0","0.3998655913978495","Investment AB Öresund","sano investment management"
"dbpedia_2202","Kaggle_4871946","0.0","0.0","0.46184210526315794","Investment AB Öresund","w1 investment group uk ltd"
"dbpedia_2203","Kaggle_3681921","0.0","0.8888888888888888","0.0","Investor AB","investora"
"dbpedia_2204","Kaggle_4073521","0.0","0.0","0.45714285714285713","Investrust Bank","invents.us"
"dbpedia_2204","Kaggle_4945937","0.0","0.0","0.36538461538461536","Investrust Bank","trustee invest"
"dbpedia_2207","Kaggle_3977761","0.0","0.0","0.5935672514619883","Ion Beam Applications","s4 applications"
"dbpedia_2207","Kaggle_4152177","0.0","0.0","0.35906862745098045","Ion Beam Applications","palm beach public relations"
"dbpedia_2207","Kaggle_4417561","0.0","0.0","0.5494505494505495","Ion Beam Applications","izapp | easy applications"
"dbpedia_2207","Kaggle_4956658","0.0","0.0","0.40160183066361554","Ion Beam Applications","application studio"
"dbpedia_2207","Kaggle_5013502","0.0","0.0","0.4396929824561403","Ion Beam Applications","dm applications llc (tx)"
"dbpedia_2207","Kaggle_5059072","0.0","0.0","0.49043062200956944","Ion Beam Applications","l&s applications ug"
"dbpedia_2207","Kaggle_5118872","0.0","0.0","0.4714912280701755","Ion Beam Applications","sart applications s.l."
"dbpedia_2210","Kaggle_3879785","0.0","0.0","0.638157894736842","Ipca Laboratories","oss laboratories inc."
"dbpedia_2210","Kaggle_3951985","0.0","0.0","0.47811671087533153","Ipca Laboratories","paragon optical laboratories"
"dbpedia_2210","Kaggle_4229685","0.0","0.0","0.40203106332138594","Ipca Laboratories","advanced technologies & testing laboratories inc"
"dbpedia_2210","Kaggle_5013607","0.0","0.0","0.5381818181818182","Ipca Laboratories","terra firma laboratories"
"dbpedia_2211","Kaggle_3761223","0.0","0.0","0.3497442455242967","Iptor Supply Chain Systems","group 5s supply chain consulting ltd."
"dbpedia_2211","Kaggle_4653347","0.0","0.0","0.4410019775873435","Iptor Supply Chain Systems","sistema supply chain & logistics wms systems"
"dbpedia_2216","Kaggle_3461586","0.0","0.0","0.6048387096774194","Iran Tractor Manufacturing Company","saklax manufacturing company inc"
"dbpedia_2216","Kaggle_3504562","0.0","0.0","0.40047206923682144","Iran Tractor Manufacturing Company","dakota trailer manufacturing"
"dbpedia_2216","Kaggle_3507399","0.0","0.0","0.37267287234042556","Iran Tractor Manufacturing Company","china.zoki valve manufacturing co.,ltd."
"dbpedia_2216","Kaggle_3521577","0.0","0.0","0.3879686137750654","Iran Tractor Manufacturing Company","goldform manufacturing"
"dbpedia_2216","Kaggle_3528163","0.0","0.0","0.38757115749525617","Iran Tractor Manufacturing Company","axes manufacturing, inc."
"dbpedia_2216","Kaggle_3528183","0.0","0.0","0.41169354838709676","Iran Tractor Manufacturing Company","protech manufacturing (pvt) ltd"
"dbpedia_2216","Kaggle_3558792","0.0","0.0","0.3490783410138249","Iran Tractor Manufacturing Company","diaco engineering company"
"dbpedia_2216","Kaggle_3560020","0.0","0.0","0.4711632453567937","Iran Tractor Manufacturing Company","braco manufacturing inc"
"dbpedia_2216","Kaggle_3603155","0.0","0.0","0.4486607142857143","Iran Tractor Manufacturing Company","simha manufacturing company private limited"
"dbpedia_2216","Kaggle_3609055","0.0","0.0","0.412826420890937","Iran Tractor Manufacturing Company","dallah trane manufacturing (dtm)"
"dbpedia_2216","Kaggle_3682375","0.0","0.0","0.4458781362007168","Iran Tractor Manufacturing Company","grand hardware manufacturing co.,ltd"
"dbpedia_2216","Kaggle_3684713","0.0","0.0","0.4913657770800628","Iran Tractor Manufacturing Company","american firearms manufacturing company, llc"
