"dataworld_1003","Kaggle_1885604","0.0","0.0","0.4583333333333333","Coach","coach & coach bv"
"dataworld_1382","Kaggle_3006576","0.0","0.0","0.6455026455026455","Advanced Semiconductor","alliance semiconductor"
"dataworld_1382","Kaggle_3227170","0.0","0.0","0.3145945945945946","Advanced Semiconductor","advanced technical services"
"dataworld_1382","Kaggle_3450599","0.0","0.0","0.3196428571428571","Advanced Semiconductor","advanced communication cabling inc."
"dataworld_1383","Kaggle_1723252","0.0","0.0","0.3328095537397863","Alliance Data Systems","healthcare data services (healthcare data systems, inc.)"
"dataworld_1383","Kaggle_1736795","0.0","0.0","0.4248366013071896","Alliance Data Systems","advanced data recovery systems"
"dataworld_1383","Kaggle_1764424","0.0","0.0","0.39816933638443935","Alliance Data Systems","linc energy systems, inc."
"dataworld_1383","Kaggle_1782573","0.0","0.0","0.35233918128654973","Alliance Data Systems","v3 alliance"
"dataworld_1383","Kaggle_1803437","0.0","0.0","0.37875939849624063","Alliance Data Systems","audiocare systems"
"dataworld_1383","Kaggle_1803537","0.0","0.0","0.3557504873294347","Alliance Data Systems","inventek systems"
"dataworld_1383","Kaggle_1844383","0.0","0.0","0.3820662768031189","Alliance Data Systems","clinical systems inc."
"dataworld_1383","Kaggle_1877127","0.0","0.0","0.3964346349745331","Alliance Data Systems","aycan medical systems"
"dataworld_1383","Kaggle_1940529","0.0","0.0","0.3294010889292196","Alliance Data Systems","advanced bolting systems (m) sdn. bhd."
"dataworld_1383","Kaggle_1940546","0.0","0.0","0.3294346978557505","Alliance Data Systems","eagle eye systems"
"dataworld_1383","Kaggle_1988071","0.0","0.0","0.3438030560271647","Alliance Data Systems","advantage air systems ltd"
"dataworld_1383","Kaggle_2055632","0.0","0.0","0.3822055137844612","Alliance Data Systems","act 1 systems, inc."
"dataworld_1383","Kaggle_2062115","0.0","0.0","0.3342105263157895","Alliance Data Systems","r. alliance"
"dataworld_1383","Kaggle_2080824","0.0","0.0","0.3462566844919786","Alliance Data Systems","evolution health systems inc."
"dataworld_1383","Kaggle_2088739","0.0","0.0","0.3111658456486043","Alliance Data Systems","alliance conseil france"
"dataworld_1383","Kaggle_2167186","0.0","0.0","0.32756756756756755","Alliance Data Systems","franklin management systems, inc."
"dataworld_1383","Kaggle_2223619","0.0","0.0","0.3856275303643725","Alliance Data Systems","infinet systems"
"dataworld_1383","Kaggle_2241149","0.0","0.0","0.36947368421052634","Alliance Data Systems","allied assets"
"dataworld_1383","Kaggle_2263307","0.0","0.0","0.3701188455008489","Alliance Data Systems","galen medical systems"
"dataworld_1383","Kaggle_2280651","0.0","0.0","0.37142857142857144","Alliance Data Systems","summit advanced systems"
"dataworld_1383","Kaggle_2640426","0.0","0.0","0.419908466819222","Alliance Data Systems","align systems"
"dataworld_1383","Kaggle_2680017","0.0","0.0","0.31336405529953915","Alliance Data Systems","affiliated transportation systems inc."
"dataworld_1383","Kaggle_2801983","0.0","0.0","0.4050751879699248","Alliance Data Systems","planetary systems corp"
"dataworld_1383","Kaggle_2824044","0.0","0.0","0.3419354838709677","Alliance Data Systems","laserhit - advanced training systems"
"dataworld_1383","Kaggle_2938192","0.0","0.0","0.7308488612836439","Alliance Data Systems","compliance data systems"
"dataworld_1383","Kaggle_2998458","0.0","0.0","0.6447368421052632","Alliance Data Systems","advanced data systems"
"dataworld_1383","Kaggle_3014134","0.0","0.0","0.33299595141700405","Alliance Data Systems","onpoint systems, inc."
"dataworld_1383","Kaggle_3028688","0.0","0.0","0.5640732265446224","Alliance Data Systems","link data systems"
"dataworld_1383","Kaggle_3069914","0.0","0.0","0.3631578947368421","Alliance Data Systems","a4 health systems"
"dataworld_1383","Kaggle_3107479","0.0","0.0","0.43815789473684214","Alliance Data Systems","alliance as"
"dataworld_1383","Kaggle_3222021","0.0","0.0","0.43469785575048736","Alliance Data Systems","linerate systems"
"dataworld_1383","Kaggle_3308327","0.0","0.0","0.40838206627680307","Alliance Data Systems","adjacent systems ltd."
"dataworld_1383","Kaggle_3405182","0.0","0.0","0.4421052631578948","Alliance Data Systems","maclean media systems"
"dataworld_1384","Kaggle_2694896","0.0","0.0","0.325","Gold Fields","gold art international"
"dataworld_1384","Kaggle_3020361","0.8888888888888888","0.8888888888888888","0.8944444444444444","Gold Fields","goldfield"
"dataworld_1385","Kaggle_2303736","0.0","0.0","0.32727272727272727","Angang Steel","bloch steel industries"
"dataworld_1386","Kaggle_1884252","0.0","0.0","0.3622222222222222","Denbury Resources","thrive resources, llc"
"dataworld_1386","Kaggle_1911243","0.0","0.0","0.5340909090909091","Denbury Resources","senior financial resources, inc."
"dataworld_1386","Kaggle_1943108","0.0","0.0","0.5584239130434783","Denbury Resources","venture resources"
"dataworld_1386","Kaggle_2408906","0.0","0.0","0.4504048582995951","Denbury Resources","trend - human resources"
"dataworld_1386","Kaggle_2569826","0.0","0.0","0.39375","Denbury Resources","pa resources uk"
"dataworld_1387","Kaggle_1776413","0.0","0.42424242424242425","0.0","First Financial Holdings","first financial leasing & finance, inc."
"dataworld_1387","Kaggle_2206398","0.0","0.0","0.6904761904761905","First Financial Holdings","first tn bank"
"dataworld_1387","Kaggle_2824353","0.0","0.0","0.3324175824175824","First Financial Holdings","first logistics group"
"dataworld_1388","Kaggle_1710187","0.0","0.0","0.38554987212276215","Pioneer Natural Resources","on time human resources"
"dataworld_1388","Kaggle_1845557","0.0","0.0","0.3754152823920266","Pioneer Natural Resources","new mexico energy, minerals and natural resources department"
"dataworld_1388","Kaggle_1873361","0.0","0.0","0.4009608277900961","Pioneer Natural Resources","cape york natural resource management"
"dataworld_1388","Kaggle_1911879","0.0","0.0","0.6326836581709145","Pioneer Natural Resources","mo dept of natural resources"
"dataworld_1388","Kaggle_2017657","0.0","0.0","0.39875","Pioneer Natural Resources","natural resources authority"
"dataworld_1388","Kaggle_2089120","0.0","0.0","0.5233494363929146","Pioneer Natural Resources","pioneer resources, llc"
"dataworld_1388","Kaggle_2094663","0.0","0.0","0.4074519230769231","Pioneer Natural Resources","natural resources commission"
"dataworld_1388","Kaggle_2166334","0.0","0.0","0.33584229390681003","Pioneer Natural Resources","encounterpro healthcare resources, inc."
"dataworld_1388","Kaggle_2179306","0.0","0.0","0.4370314842578711","Pioneer Natural Resources","natural resource services, inc."
"dataworld_1388","Kaggle_2264770","0.0","0.0","0.3146135265700483","Pioneer Natural Resources","rising phoenix resources"
"dataworld_1388","Kaggle_2360048","0.0","0.0","0.532608695652174","Pioneer Natural Resources","natural resource law"
"dataworld_1388","Kaggle_2375291","0.0","0.0","0.3762019230769231","Pioneer Natural Resources","natural resource ventures pte ltd"
"dataworld_1388","Kaggle_2479752","0.0","0.0","0.3111467522052927","Pioneer Natural Resources","the premiere healthcare resource group, llc"
"dataworld_1388","Kaggle_2492269","0.0","0.0","0.45108695652173914","Pioneer Natural Resources","via egnatia resources inc"
"dataworld_1388","Kaggle_2543107","0.0","0.0","0.35200668896321075","Pioneer Natural Resources","rox resources"
"dataworld_1388","Kaggle_2544611","0.0","0.0","0.3695652173913044","Pioneer Natural Resources","t3 resources"
"dataworld_1388","Kaggle_2627414","0.0","0.0","0.3308480894687791","Pioneer Natural Resources","natural resource assessments pty ltd."
"dataworld_1388","Kaggle_2686349","0.0","0.0","0.3562532433834977","Pioneer Natural Resources","research institute of natural resources of pakistan"
"dataworld_1388","Kaggle_2797241","0.0","0.0","0.35579710144927534","Pioneer Natural Resources","trailer resources limited"
"dataworld_1388","Kaggle_2808400","0.0","0.0","0.3580917874396135","Pioneer Natural Resources","walltrek human resources"
"dataworld_1388","Kaggle_2943856","0.0","0.0","0.5383064516129032","Pioneer Natural Resources","llano natural resources, llc"
"dataworld_1388","Kaggle_2989276","0.0","0.0","0.6246376811594203","Pioneer Natural Resources","phoenix natural resources"
"dataworld_1388","Kaggle_2999850","0.0","0.0","0.3491902834008097","Pioneer Natural Resources","enterprise digital resources"
"dataworld_1388","Kaggle_3026482","0.0","0.0","0.43899018232819076","Pioneer Natural Resources","bonterra resources"
"dataworld_1388","Kaggle_3027452","0.4482758620689655","0.0","0.46326836581709147","Pioneer Natural Resources","natural stone resources inc"
"dataworld_1388","Kaggle_3054419","0.0","0.0","0.6216397849462365","Pioneer Natural Resources","ohio dept of natural resources"
"dataworld_1388","Kaggle_3073919","0.0","0.0","0.3815592203898051","Pioneer Natural Resources","cortez resources"
"dataworld_1388","Kaggle_3086767","0.0","0.0","0.539044289044289","Pioneer Natural Resources","conroy gold & natural resources"
"dataworld_1388","Kaggle_3127262","0.0","0.0","0.42578397212543556","Pioneer Natural Resources","renewable natural resources foundation"
"dataworld_1388","Kaggle_3201467","0.0","0.0","0.38494492044063644","Pioneer Natural Resources","journal of natural resources and development jnrd"
"dataworld_1388","Kaggle_3216679","0.0","0.0","0.40329835082458776","Pioneer Natural Resources","planet resources ltd"
"dataworld_1388","Kaggle_3257724","0.0","0.0","0.41725105189340816","Pioneer Natural Resources","new water resources"
"dataworld_1388","Kaggle_3362348","0.0","0.0","0.34498834498834496","Pioneer Natural Resources","senior resources group / insurance resources group"
"dataworld_1388","Kaggle_3458616","0.0","0.0","0.5458064516129032","Pioneer Natural Resources","churchill natural resources ltd."
"dataworld_1392","Kaggle_3337191","0.0","0.0","0.3112648221343874","Shanxi Taigang Stainless","stainless.ca"
"dataworld_1395","Kaggle_3014113","0.0","0.0","0.3684210526315789","Yang Quan Coal Industry","shye shyang mechanical industrial co., ltd."
"dataworld_1395","Kaggle_3337802","0.0","0.0","0.3233674272226593","Yang Quan Coal Industry","sas company for electrical industry"
"dataworld_1396","Kaggle_1747241","0.0","0.6071428571428571","0.0","Hengan International Group","samin international group"
"dataworld_1396","Kaggle_2114485","0.0","0.2765957446808511","0.0","Hengan International Group","china sichuan international cooperation co., ltd."
"dataworld_1396","Kaggle_2236972","0.0","0.27450980392156865","0.0","Hengan International Group","ritchie international branded resource group, inc"
"dataworld_1396","Kaggle_2419089","0.0","0.32653061224489793","0.0","Hengan International Group","blanchard international group new zealand limited"
"dataworld_1396","Kaggle_2560454","0.0","0.34146341463414637","0.0","Hengan International Group","cosmo international investment group"
"dataworld_1396","Kaggle_2729825","0.0","0.3783783783783784","0.0","Hengan International Group","international consultancy group"
"dataworld_1396","Kaggle_2927962","0.0","0.2711864406779661","0.0","Hengan International Group","european investment group (eig international ag & eig partners ag)"
"dataworld_1396","Kaggle_3349667","0.0","0.3404255319148936","0.0","Hengan International Group","jiangsu soho international group yangzhou co., ltd."
"dataworld_1396","Kaggle_3349709","0.0","0.2653061224489796","0.0","Hengan International Group","mazon international engineering & services llc"
"dataworld_1400","Kaggle_1718136","0.0","0.0","0.3358974358974359","Direct Line Insurance","the paul revere life insurance company"
"dataworld_1400","Kaggle_1719547","0.0","0.0","0.3438914027149321","Direct Line Insurance","sentinel insurance solutions ltd"
"dataworld_1400","Kaggle_1828797","0.0","0.0","0.41016333938294014","Direct Line Insurance","home credit insurance"
"dataworld_1400","Kaggle_1839222","0.0","0.0","0.31117230527143985","Direct Line Insurance","american restoration insurance, llc"
"dataworld_1400","Kaggle_1845920","0.0","0.0","0.3117408906882591","Direct Line Insurance","lic insurance - india"
"dataworld_1400","Kaggle_1885994","0.0","0.0","0.3399852180339985","Direct Line Insurance","philadelphia american life insurance co"
"dataworld_1400","Kaggle_1896201","0.0","0.0","0.4849624060150376","Direct Line Insurance","kresna life insurance"
"dataworld_1400","Kaggle_1924640","0.0","0.0","0.36682027649769583","Direct Line Insurance","spectrum direct insurance services, inc."
"dataworld_1400","Kaggle_1953634","0.0","0.0","0.3133971291866029","Direct Line Insurance","insurance link"
"dataworld_1400","Kaggle_1959895","0.0","0.0","0.35385385385385393","Direct Line Insurance","rowland investments & insurance inc."
"dataworld_1400","Kaggle_1992105","0.0","0.0","0.4222488038277512","Direct Line Insurance","big insurance"
"dataworld_1400","Kaggle_2019520","0.0","0.0","0.45942028985507244","Direct Line Insurance","shared alliance insurance, inc."
"dataworld_1400","Kaggle_2099278","0.0","0.0","0.31681681681681684","Direct Line Insurance","associations insurance agency, inc."
"dataworld_1400","Kaggle_2218307","0.0","0.0","0.38866930171278","Direct Line Insurance","porter and mcmillan insurance"
"dataworld_1400","Kaggle_2299034","0.0","0.0","0.3826754385964912","Direct Line Insurance","shoop insurance"
"dataworld_1400","Kaggle_2336900","0.0","0.0","0.508363201911589","Direct Line Insurance","floridian coastline insurance"
"dataworld_1400","Kaggle_2418437","0.0","0.0","0.46279491833030856","Direct Line Insurance","great river insurance"
"dataworld_1400","Kaggle_2424989","0.0","0.0","0.3312159709618875","Direct Line Insurance","fenwick insurance, llc"
"dataworld_1400","Kaggle_2436248","0.0","0.0","0.36645299145299143","Direct Line Insurance","kidder investments & insurance"
"dataworld_1400","Kaggle_2489649","0.0","0.0","0.3308895405669599","Direct Line Insurance","fair insurance & reinsurance brokers"
"dataworld_1400","Kaggle_2544658","0.0","0.0","0.3575317604355717","Direct Line Insurance","cliff heath insurance"
"dataworld_1400","Kaggle_2681610","0.0","0.0","0.3703703703703704","Direct Line Insurance","american family life insurance"
"dataworld_1400","Kaggle_2743213","0.0","0.0","0.3194805194805195","Direct Line Insurance","citic-prudential life insurance company ltd."
"dataworld_1400","Kaggle_2756250","0.0","0.0","0.359375","Direct Line Insurance","kleppinger insurance, llc"
