"dbpedia_1005","Kaggle_2538262","0.0","0.0","0.4465075154730327","Coca-Cola Bottling Co. Consolidated","lufkin coca cola bottling company"
"dbpedia_1380","Kaggle_2859813","0.0","0.0","0.4599078341013825","Education Management Corporation","applied information management (aim)"
"dbpedia_1380","Kaggle_2864905","0.0","0.0","0.49247311827956985","Education Management Corporation","application management solutions"
"dbpedia_1380","Kaggle_2882076","0.0","0.0","0.5298408488063661","Education Management Corporation","vacation management services"
"dbpedia_1380","Kaggle_2897602","0.0","0.0","0.5684210526315789","Education Management Corporation","now latin management"
"dbpedia_1380","Kaggle_2918491","0.0","0.0","0.4461805555555556","Education Management Corporation","geophysical exploration management"
"dbpedia_1380","Kaggle_2925451","0.0","0.0","0.5436781609195402","Education Management Corporation","medication management solutions"
"dbpedia_1380","Kaggle_2930585","0.0","0.0","0.4745098039215686","Education Management Corporation","integrated sanitation management"
"dbpedia_1380","Kaggle_2935339","0.0","0.0","0.5239234449760766","Education Management Corporation","duage management"
"dbpedia_1380","Kaggle_2952409","0.0","0.0","0.45784313725490194","Education Management Corporation","proactive information management"
"dbpedia_1380","Kaggle_2989325","0.0","0.0","0.44377880184331797","Education Management Corporation","revelation management consultants ltd"
"dbpedia_1380","Kaggle_3003429","0.0","0.0","0.5392992424242424","Education Management Corporation","educational management consultants limited"
"dbpedia_1380","Kaggle_3012179","0.0","0.0","0.39861111111111114","Education Management Corporation","the sapphyre group - association management company"
"dbpedia_1380","Kaggle_3018432","0.0","0.0","0.43134469696969696","Education Management Corporation","information management association"
"dbpedia_1380","Kaggle_3033004","0.0","0.0","0.39764705882352946","Education Management Corporation","omega capital management, llc"
"dbpedia_1380","Kaggle_3111287","0.0","0.0","0.38323170731707323","Education Management Corporation","impact exploration & production management, llc"
"dbpedia_1380","Kaggle_3125281","0.0","0.0","0.3747747747747748","Education Management Corporation","ecocapital investment management limited"
"dbpedia_1380","Kaggle_3144471","0.0","0.0","0.37860310421286025","Education Management Corporation","adjouri & stastny communication management gmbh"
"dbpedia_1380","Kaggle_3165294","0.0","0.0","0.3823028927963698","Education Management Corporation","idsoftware identification management systems"
"dbpedia_1380","Kaggle_3175078","0.0","0.0","0.4180999180999181","Education Management Corporation","aim - accelerate innovation management sa"
"dbpedia_1380","Kaggle_3207756","0.0","0.0","0.4404388714733542","Education Management Corporation","manning construction management"
"dbpedia_1380","Kaggle_3224873","0.0","0.0","0.5066964285714286","Education Management Corporation","premier association management"
"dbpedia_1380","Kaggle_3245126","0.0","0.0","0.4675324675324675","Education Management Corporation","yother construction management"
"dbpedia_1380","Kaggle_3245737","0.0","0.0","0.47731854838709675","Education Management Corporation","bee page one® reputation management"
"dbpedia_1380","Kaggle_3251430","0.0","0.0","0.5879120879120879","Education Management Corporation","acquisition management group"
"dbpedia_1380","Kaggle_3258813","0.0","0.0","0.3834586466165414","Education Management Corporation","management education group, inc."
"dbpedia_1380","Kaggle_3265232","0.0","0.0","0.46016483516483514","Education Management Corporation","academy of management education"
"dbpedia_1380","Kaggle_3267321","0.0","0.0","0.5112781954887218","Education Management Corporation","executive financial management inc."
"dbpedia_1380","Kaggle_3419968","0.0","0.0","0.72","Education Management Corporation","ivy education management pvt. ltd."
"dbpedia_1380","Kaggle_3424980","0.0","0.20634920634920634","0.0","Education Management Corporation","business development corporation of the northern panhandle"
"dbpedia_1381","Kaggle_1821084","0.0","0.0","0.43000000000000005","Educomp Solutions","craftech computer solutions, inc."
"dbpedia_1381","Kaggle_1875413","0.42105263157894735","0.0","0.5542763157894737","Educomp Solutions","flop solutions"
"dbpedia_1381","Kaggle_1902509","0.0","0.0","0.5347222222222222","Educomp Solutions","zep solutions"
"dbpedia_1381","Kaggle_1978271","0.0","0.0","0.4391534391534392","Educomp Solutions","redinox media solutions"
"dbpedia_1381","Kaggle_2009393","0.0","0.0","0.38703703703703707","Educomp Solutions","compsoft technology solutions group inc"
"dbpedia_1381","Kaggle_2082526","0.0","0.0","0.4967105263157895","Educomp Solutions","neo financial solutions"
"dbpedia_1381","Kaggle_2118933","0.0","0.0","0.43342391304347827","Educomp Solutions","callens solutions limited"
"dbpedia_1381","Kaggle_2614396","0.0","0.0","0.3934169278996865","Educomp Solutions","leadup digital solutions"
"dbpedia_1381","Kaggle_2668701","0.0","0.0","0.37753623188405794","Educomp Solutions","simfield access solutions"
"dbpedia_1381","Kaggle_2679190","0.0","0.0","0.4240890688259109","Educomp Solutions","aes digital solutions limited"
"dbpedia_1381","Kaggle_2706284","0.0","0.0","0.44683908045977005","Educomp Solutions","octopus computer solutions"
"dbpedia_1381","Kaggle_2893063","0.0","0.0","0.6167763157894737","Educomp Solutions","ecom solutions"
"dbpedia_1381","Kaggle_2924507","0.0","0.0","0.5592105263157895","Educomp Solutions","duo solutions ltd"
"dbpedia_1381","Kaggle_3087103","0.0","0.0","0.5281862745098039","Educomp Solutions","medicode solutions"
"dbpedia_1381","Kaggle_3435736","0.0","0.0","0.4122383252818036","Educomp Solutions","sdu information solutions"
"dbpedia_1381","Kaggle_3452456","0.0","0.0","0.4029605263157895","Educomp Solutions","m2  solutions llc"
"dbpedia_1381","Kaggle_3452752","0.0","0.0","0.4756944444444444","Educomp Solutions","ab43 solutions ltd"
"dbpedia_1383","Kaggle_1727555","0.0","0.0","0.4809027777777778","Egyptian Media Production City","babel media production"
"dbpedia_1383","Kaggle_1784455","0.0","0.0","0.512962962962963","Egyptian Media Production City","art media production"
"dbpedia_1383","Kaggle_2026678","0.0","0.0","0.48747276688453156","Egyptian Media Production City","sky media productions llc"
"dbpedia_1383","Kaggle_2170295","0.0","0.0","0.5117845117845118","Egyptian Media Production City","global media production"
"dbpedia_1383","Kaggle_2180370","0.0","0.0","0.47685185185185186","Egyptian Media Production City","tick tock media productions"
"dbpedia_1383","Kaggle_2238619","0.22857142857142856","0.0","0.0","Egyptian Media Production City","montegle production limited"
"dbpedia_1383","Kaggle_2273117","0.0","0.0","0.5019157088122606","Egyptian Media Production City","4d media productions"
"dbpedia_1383","Kaggle_2283500","0.0","0.0","0.5179398148148149","Egyptian Media Production City","prism media production"
"dbpedia_1383","Kaggle_2301044","0.0","0.0","0.4482142857142857","Egyptian Media Production City","immersive media productions llc"
"dbpedia_1383","Kaggle_2319076","0.0","0.0","0.3946428571428572","Egyptian Media Production City","bluebeat music & media production"
"dbpedia_1383","Kaggle_2358735","0.0","0.0","0.4634920634920635","Egyptian Media Production City","mammoth media productions"
"dbpedia_1383","Kaggle_2375129","0.0","0.0","0.4121693121693122","Egyptian Media Production City","mediatarian productions"
"dbpedia_1383","Kaggle_2375783","0.0","0.0","0.47474747474747475","Egyptian Media Production City","woods media productions, inc."
"dbpedia_1383","Kaggle_2381887","0.0","0.0","0.4015594541910331","Egyptian Media Production City","take aim productions pty ltd"
"dbpedia_1383","Kaggle_2452182","0.0","0.0","0.4623842592592593","Egyptian Media Production City","media production house ltd"
"dbpedia_1383","Kaggle_2494180","0.0","0.0","0.42535633908477116","Egyptian Media Production City","elements media production & training"
"dbpedia_1383","Kaggle_2505832","0.0","0.0","0.38267451640033645","Egyptian Media Production City","oladokun multimedia productions"
"dbpedia_1383","Kaggle_2533150","0.0","0.0","0.5244922341696535","Egyptian Media Production City","yine media & production"
"dbpedia_1383","Kaggle_2632113","0.0","0.0","0.44883040935672514","Egyptian Media Production City","sutherland media productions"
"dbpedia_1383","Kaggle_2653753","0.0","0.0","0.5284391534391535","Egyptian Media Production City","i-media production"
"dbpedia_1383","Kaggle_2672717","0.0","0.0","0.48339719029374206","Egyptian Media Production City","mediana production"
"dbpedia_1383","Kaggle_2679043","0.0","0.0","0.46895424836601307","Egyptian Media Production City","silent media productions"
"dbpedia_1383","Kaggle_2679767","0.0","0.0","0.5354030501089324","Egyptian Media Production City","holleran media productions"
"dbpedia_1383","Kaggle_2759877","0.0","0.0","0.5099206349206349","Egyptian Media Production City","4q media production"
"dbpedia_1383","Kaggle_2770676","0.0","0.0","0.4398148148148149","Egyptian Media Production City","4art studio media production"
"dbpedia_1383","Kaggle_2794360","0.0","0.0","0.4363567073170732","Egyptian Media Production City","oregon media production association"
"dbpedia_1383","Kaggle_2941884","0.0","0.0","0.38136574074074076","Egyptian Media Production City","danza productions"
"dbpedia_1383","Kaggle_3006096","0.0","0.0","0.38552188552188554","Egyptian Media Production City","scope production media"
"dbpedia_1383","Kaggle_3033470","0.0","0.0","0.505973715651135","Egyptian Media Production City","imb media productions"
"dbpedia_1383","Kaggle_3061442","0.0","0.0","0.5059912854030502","Egyptian Media Production City","inspirmedia productions"
"dbpedia_1383","Kaggle_3068927","0.0","0.0","0.5296296296296297","Egyptian Media Production City","icon media production"
"dbpedia_1383","Kaggle_3240234","0.0","0.0","0.48745519713261654","Egyptian Media Production City","ace media productions"
"dbpedia_1383","Kaggle_3262319","0.0","0.0","0.3945868945868946","Egyptian Media Production City","darketen | media art production group"
"dbpedia_1383","Kaggle_3337089","0.0","0.0","0.3855377906976744","Egyptian Media Production City","leiravision multimedia and productions inc"
"dbpedia_1383","Kaggle_3397841","0.35135135135135137","0.0","0.49049049049049054","Egyptian Media Production City","aspire media productions llc"
"dbpedia_1383","Kaggle_3409431","0.0","0.0","0.5150462962962963","Egyptian Media Production City","manon media productions"
"dbpedia_1383","Kaggle_3452370","0.0","0.0","0.43493493493493496","Egyptian Media Production City","viral intermedia production"
"dbpedia_138","Kaggle_1799010","0.0","0.0","0.5588972431077694","Airtel Tanzania","fair travel? | tanzania"
"dbpedia_1391","Kaggle_2478107","0.0","0.0","0.4142512077294686","Eisai (company)","tiseo paving company"
"dbpedia_1391","Kaggle_2897704","0.0","0.0","0.40064102564102566","Eisai (company)","company42"
"dbpedia_1391","Kaggle_3315771","0.0","0.0","0.3864734299516908","Eisai (company)","design style & company"
"dbpedia_1394","Kaggle_1755788","0.0","0.0","0.39682539682539686","Elan (company)","stream (an str group company)"
"dbpedia_1394","Kaggle_1967195","0.0","0.0","0.5725490196078431","Elan (company)","the home loan company"
"dbpedia_1394","Kaggle_2191854","0.0","0.0","0.5757575757575757","Elan (company)","flag + company"
"dbpedia_1394","Kaggle_2522463","0.0","0.0","0.4547511312217195","Elan (company)","peter b company"
"dbpedia_1394","Kaggle_2897704","0.0","0.0","0.43560606060606066","Elan (company)","company42"
"dbpedia_1394","Kaggle_3094601","0.0","0.0","0.43947368421052635","Elan (company)","help me 2 learn company"
"dbpedia_1394","Kaggle_3245074","0.0","0.0","0.37648809523809523","Elan (company)","keylink companies"
"dbpedia_13","Kaggle_3349202","0.0","0.0","0.5307692307692308","A1 Hrvatska","go4star hrvatska"
"dbpedia_1400","Kaggle_1888775","0.0","0.0","0.5518394648829432","Electra Consumer Products","consumer products corporation (cpc)"
"dbpedia_1400","Kaggle_1965516","0.0","0.0","0.5174731182795699","Electra Consumer Products","dixie consumer products llc"
"dbpedia_1400","Kaggle_1984989","0.0","0.0","0.4289855072463768","Electra Consumer Products","consumer product sourcing"
"dbpedia_1400","Kaggle_2005279","0.0","0.0","0.41725105189340816","Electra Consumer Products","ultrakote products inc"
"dbpedia_1400","Kaggle_2018288","0.0","0.0","0.4884453781512605","Electra Consumer Products","fiona consumer products private limited"
"dbpedia_1400","Kaggle_2312785","0.0","0.0","0.41289592760180993","Electra Consumer Products","sonoco consumer products mechelen bvba"
"dbpedia_1400","Kaggle_2347720","0.0","0.0","0.4604700854700855","Electra Consumer Products","electronic learning products, inc."
"dbpedia_1400","Kaggle_2431435","0.0","0.0","0.5159420289855072","Electra Consumer Products","agss consumer products pvt ltd"
"dbpedia_1400","Kaggle_2576974","0.0","0.0","0.4043478260869565","Electra Consumer Products","central coated products"
"dbpedia_1400","Kaggle_3317167","0.0","0.0","0.382967032967033","Electra Consumer Products","electronic product solutions"
"dbpedia_1401","Kaggle_2186608","0.0","0.0","0.4115186615186615","Electra Private Equity","interim collective - digital & private equity"
"dbpedia_1402","Kaggle_1748487","0.0","0.0","0.48799699924981244","Electric Power Development Company","phoenix africa development company"
