"dataworld_1002","Kaggle_1215876","0.0","0.0","0.4833333333333334","CarMax","carpet max"
"dataworld_1368","Kaggle_260489","0.0","0.0","0.3866723259762309","Shanghai Construction","vanguard construction and development co. inc."
"dataworld_1368","Kaggle_278081","0.0","0.0","0.3324775353016688","Shanghai Construction","national association of women in construction"
"dataworld_1368","Kaggle_284050","0.0","0.0","0.3396358543417367","Shanghai Construction","vces, a.s. - a bouygues construction company"
"dataworld_1368","Kaggle_286905","0.0","0.0","0.5101851851851852","Shanghai Construction","rampart construction"
"dataworld_1368","Kaggle_316221","0.0","0.0","0.4462833914053426","Shanghai Construction","shanghai zenith mining and construction machinery co., ltd."
"dataworld_1368","Kaggle_32411","0.0","0.0","0.5673076923076923","Shanghai Construction","vaughn construction"
"dataworld_1368","Kaggle_336646","0.0","0.0","0.33469516027655566","Shanghai Construction","icon west construction corp. / icon pacific construction corp."
"dataworld_1368","Kaggle_33726","0.0","0.0","0.406650641025641","Shanghai Construction","ssangyong engineering & construction co. ltd."
"dataworld_1368","Kaggle_34721","0.0","0.0","0.47870370370370374","Shanghai Construction","vinci construction plc"
"dataworld_1368","Kaggle_348372","0.0","0.0","0.38626964433416044","Shanghai Construction","state university construction fund"
"dataworld_1368","Kaggle_360407","0.0","0.0","0.49151515151515146","Shanghai Construction","harenlaughlin construction"
"dataworld_1368","Kaggle_380167","0.0","0.0","0.5057471264367817","Shanghai Construction","britannia construction limited"
"dataworld_1368","Kaggle_421810","0.0","0.0","0.43915343915343913","Shanghai Construction","alfa engineering & construction co."
"dataworld_1368","Kaggle_426791","0.0","0.0","0.3322021116138763","Shanghai Construction","hitachi construction machinery zambia"
"dataworld_1368","Kaggle_455736","0.0","0.0","0.5066964285714286","Shanghai Construction","shanta sriram constructions pvt. ltd.,"
"dataworld_1368","Kaggle_474644","0.0","0.0","0.331875","Shanghai Construction","dpi construction management"
"dataworld_1368","Kaggle_497237","0.0","0.0","0.4673076923076923","Shanghai Construction","part construction ab"
"dataworld_1368","Kaggle_499764","0.0","0.0","0.49663299663299665","Shanghai Construction","sheehan pipeline construction"
"dataworld_1368","Kaggle_508168","0.0","0.0","0.480106100795756","Shanghai Construction","richard and richard construction"
"dataworld_1368","Kaggle_524470","0.0","0.0","0.3530701754385965","Shanghai Construction","dsk tricone infrastructure and construction ltd"
"dataworld_1368","Kaggle_530623","0.0","0.0","0.5022727272727273","Shanghai Construction","rr constructions"
"dataworld_1368","Kaggle_530890","0.0","0.0","0.3672297297297297","Shanghai Construction","mec2:  mechanical engineering & construction corp"
"dataworld_1368","Kaggle_537576","0.0","0.0","0.32196969696969696","Shanghai Construction","pazino engineering & construction company limited"
"dataworld_1368","Kaggle_54080","0.0","0.6551724137931034","0.0","Shanghai Construction","shanghai construction group co., ltd."
"dataworld_1368","Kaggle_570308","0.0","0.0","0.3496212121212121","Shanghai Construction","wickersham construction & engineering"
"dataworld_1368","Kaggle_577235","0.0","0.0","0.431875","Shanghai Construction","ranger construction company, inc."
"dataworld_1368","Kaggle_580954","0.0","0.0","0.5057692307692307","Shanghai Construction","desai construction pvt ltd"
"dataworld_1368","Kaggle_582558","0.0","0.0","0.39625","Shanghai Construction","mccorkell constructions pty ltd"
"dataworld_1368","Kaggle_632155","0.0","0.0","0.4009216589861751","Shanghai Construction","nova hotel renovation & construction corp."
"dataworld_1368","Kaggle_666681","0.0","0.0","0.3588235294117647","Shanghai Construction","stingray consultation"
"dataworld_1368","Kaggle_671014","0.0","0.0","0.3399632802937576","Shanghai Construction","??????????? marushin shitaka construction co., ltd"
"dataworld_1368","Kaggle_684127","0.0","0.0","0.32539682539682535","Shanghai Construction","golden triangle construction management inc."
"dataworld_1368","Kaggle_685836","0.0","0.0","0.3509538950715422","Shanghai Construction","tbi construction & construction management"
"dataworld_1368","Kaggle_69409","0.43478260869565216","0.0","0.5173913043478261","Shanghai Construction","dpr construction"
"dataworld_1368","Kaggle_701631","0.0","0.0","0.3592730661696179","Shanghai Construction","heritage construction companies"
"dataworld_1368","Kaggle_716883","0.0","0.0","0.4648268398268398","Shanghai Construction","shaanxi  construction  machinery  co., ltd."
"dataworld_1368","Kaggle_730845","0.3793103448275862","0.0","0.4623824451410658","Shanghai Construction","pacificore construction"
"dataworld_1368","Kaggle_753128","0.0","0.0","0.491875","Shanghai Construction","xinjiang urban construction (group) co., ltd."
"dataworld_1368","Kaggle_765020","0.0","0.0","0.36302681992337166","Shanghai Construction","buckhaven construction services"
"dataworld_1368","Kaggle_794211","0.0","0.0","0.4438990182328191","Shanghai Construction","progressive construction inc."
"dataworld_1368","Kaggle_796754","0.0","0.0","0.434656741108354","Shanghai Construction","smith & company - highway construction"
"dataworld_1368","Kaggle_817359","0.0","0.0","0.3420316868592731","Shanghai Construction","new road construction management"
"dataworld_1368","Kaggle_820029","0.0","0.0","0.5865384615384616","Shanghai Construction","channel construction"
"dataworld_1368","Kaggle_833852","0.0","0.0","0.3506066734074823","Shanghai Construction","shandong electric power construction no.2 company"
"dataworld_1368","Kaggle_840775","0.0","0.0","0.43596059113300495","Shanghai Construction","comanche nation construction, llc"
"dataworld_1368","Kaggle_845097","0.0","0.0","0.4923913043478261","Shanghai Construction","bdm constructions"
"dataworld_1368","Kaggle_85248","0.0","0.0","0.35239018087855295","Shanghai Construction","saudi arabian trading & construction co. - satco"
"dataworld_1368","Kaggle_876851","0.0","0.0","0.42142857142857143","Shanghai Construction","talib & shamsi constructions pvt.ltd."
"dataworld_1368","Kaggle_887661","0.0","0.0","0.35401157981803144","Shanghai Construction","optiland development & construction"
"dataworld_1368","Kaggle_899426","0.0","0.0","0.5154569892473118","Shanghai Construction","straight line construction"
"dataworld_1368","Kaggle_89965","0.0","0.0","0.4102272727272727","Shanghai Construction","iot anwesha engineering & construction limited"
"dataworld_1368","Kaggle_914397","0.0","0.0","0.365953947368421","Shanghai Construction","two guns consulting & construction, llc"
"dataworld_1368","Kaggle_941105","0.0","0.0","0.37351443123938877","Shanghai Construction","spacemakers construction services inc."
"dataworld_1368","Kaggle_942514","0.0","0.22413793103448276","0.0","Shanghai Construction","texas instruments semiconductor technologies (shanghai) co., ltd."
"dataworld_1368","Kaggle_970247","0.0","0.0","0.43552036199095023","Shanghai Construction","great plains construction, llc"
"dataworld_1368","Kaggle_97108","0.0","0.0","0.3217535153019024","Shanghai Construction","morgan construction and environmental ltd."
"dataworld_1368","Kaggle_979492","0.0","0.0","0.3518018018018018","Shanghai Construction","core states construction services, inc."
"dataworld_1368","Kaggle_98574","0.0","0.0","0.32738095238095233","Shanghai Construction","coastal marine construction & engineering ltd."
"dataworld_1368","Kaggle_985935","0.0","0.0","0.5391304347826087","Shanghai Construction","vico construction corp"
"dataworld_1368","Kaggle_987939","0.0","0.0","0.3515911872705018","Shanghai Construction","shunda consulting & construction management ltd."
"dataworld_1368","Kaggle_998933","0.0","0.0","0.4035714285714286","Shanghai Construction","gibbs construction, llc"
"dataworld_1369","Kaggle_192294","0.0","0.0","0.3779840848806366","China Merchants Holdings","chambers & chambers wine merchants"
"dataworld_1369","Kaggle_341510","0.0","0.0","0.4152462121212121","China Merchants Holdings","china merchants property development co., ltd"
"dataworld_1369","Kaggle_353617","0.5909090909090909","0.6129032258064516","0.599802371541502","China Merchants Holdings","china merchants logistics holding"
"dataworld_1369","Kaggle_766437","0.0","0.0","0.3514705882352941","China Merchants Holdings","merchant 1 payments"
"dataworld_1369","Kaggle_954314","0.0","0.0","0.3826754385964912","China Merchants Holdings","cci merchant services"
"dataworld_1374","Kaggle_229957","0.0","0.0","0.41843501326259946","First Pacific","first pacific leadership academy"
"dataworld_1375","Kaggle_204731","0.0","0.0","0.3660714285714286","Empire","empire wire & supply"
"dataworld_1375","Kaggle_658694","0.0","0.0","0.6458333333333334","Empire","empire group usa"
"dataworld_1376","Kaggle_589070","0.0","0.0","0.4353070175438597","Semen Indonesia","sunrecruit indonesia"
"dataworld_1376","Kaggle_643181","0.0","0.0","0.46442687747035577","Semen Indonesia","pt. ramesia mesin indonesia"
"dataworld_1376","Kaggle_765302","0.0","0.0","0.5154761904761904","Semen Indonesia","seven stones indonesia"
"dataworld_1376","Kaggle_821379","0.0","0.0","0.345350052246604","Semen Indonesia","sharp semiconductor indonesia, pt"
"dataworld_1376","Kaggle_983078","0.0","0.0","0.41793103448275865","Semen Indonesia","social investment indonesia"
"dataworld_1376","Kaggle_983259","0.0","0.0","0.6038961038961039","Semen Indonesia","asosiasi semen indonesia"
"dataworld_1376","Kaggle_983543","0.0","0.0","0.6031746031746031","Semen Indonesia","p.t. siemens indonesia"
"dataworld_1378","Kaggle_1046649","0.0","0.0","0.457002457002457","Rural Electrification","national electrification administration"
"dataworld_1378","Kaggle_119526","0.0","0.0","0.6576086956521738","Rural Electrification","abc electrification ltd"
"dataworld_1378","Kaggle_1226099","0.0","0.0","0.37968613775065385","Rural Electrification","thyratron electronic applications sa"
"dataworld_1378","Kaggle_1496624","0.0","0.0","0.3328460038986355","Rural Electrification","farnham electric construction"
"dataworld_1378","Kaggle_159225","0.0","0.0","0.4139749505603164","Rural Electrification","intermountain rural electric association"
"dataworld_1378","Kaggle_1640907","0.0","0.0","0.36288998357963875","Rural Electrification","national electric works"
"dataworld_1378","Kaggle_307058","0.0","0.0","0.5816498316498316","Rural Electrification","xl fleet electrification"
"dataworld_1378","Kaggle_585814","0.0","0.0","0.39226973684210525","Rural Electrification","union rural electric cooperative, inc. (ure)"
"dataworld_1378","Kaggle_644404","0.0","0.76","0.7646153846153846","Rural Electrification","rural electrification agency"
"dataworld_1378","Kaggle_693156","0.0","0.0","0.4619164619164619","Rural Electrification","minnesota rural electric association"
"dataworld_1378","Kaggle_72158","0.0","0.6333333333333333","0.0","Rural Electrification","rural electrification corporation ltd."
"dataworld_1378","Kaggle_766366","0.0","0.0","0.42000000000000004","Rural Electrification","national electrical industries co."
"dataworld_1378","Kaggle_891691","0.5806451612903226","0.5806451612903226","0.6129032258064516","Rural Electrification","alliance for rural electrification"
"dataworld_1378","Kaggle_92486","0.0","0.0","0.6841133004926109","Rural Electrification","rural electrification authority"
"dataworld_1379","Kaggle_730809","0.0","0.0","0.33351293103448276","Exxaro Resources","welfare 2 work resource solutions"
"dataworld_137","Kaggle_1189469","0.0","0.0","0.7727272727272727","Industrial Bank","industria oy"
"dataworld_137","Kaggle_1226763","0.0","0.0","0.42914979757085014","Industrial Bank","induserv industrial services ltd"
"dataworld_137","Kaggle_1261813","0.5333333333333333","0.0","0.6000000000000001","Industrial Bank","wolar industrial inc"
"dataworld_137","Kaggle_1488726","0.0","0.0","0.3324137931034483","Industrial Bank","industria de pernos indusper ltda"
"dataworld_137","Kaggle_149130","0.0","0.0","0.36518518518518517","Industrial Bank","industrial piping specialists, inc."
"dataworld_137","Kaggle_1500597","0.6666666666666666","0.2962962962962963","0.75","Industrial Bank","sk industrial corporation"
"dataworld_137","Kaggle_1512438","0.0","0.0","0.3798076923076923","Industrial Bank","industrial conveying (aust) pty ltd"
"dataworld_137","Kaggle_1658716","0.0","0.0","0.41774891774891776","Industrial Bank","tri-city industrial power, inc"
"dataworld_137","Kaggle_229102","0.47058823529411764","0.0","0.5294117647058824","Industrial Bank","songwon industrial group"
"dataworld_137","Kaggle_245077","0.0","0.0","0.34833333333333333","Industrial Bank","zinc industrias nacionales sa"
"dataworld_137","Kaggle_250458","0.0","0.0","0.48538011695906436","Industrial Bank","papeles industriales s.a."
"dataworld_137","Kaggle_275618","0.0","0.0","0.4415584415584416","Industrial Bank","industrial clothings (pvt) limited"
"dataworld_137","Kaggle_316297","0.0","0.0","0.4673913043478261","Industrial Bank","indusur industrial del sur s.a."
"dataworld_137","Kaggle_327972","0.0","0.0","0.4630952380952381","Industrial Bank","industrial maintenance international"
"dataworld_137","Kaggle_366139","0.0","0.0","0.548951048951049","Industrial Bank","ad industrie"
"dataworld_137","Kaggle_384986","0.0","0.0","0.519047619047619","Industrial Bank","industrifonden"
"dataworld_137","Kaggle_423838","0.0","0.0","0.33903133903133903","Industrial Bank","industrias alimenticias cusco sa"
"dataworld_137","Kaggle_499174","0.0","0.0","0.3632246376811594","Industrial Bank","dfm industria quimica ltda"
"dataworld_137","Kaggle_960281","0.0","0.0","0.5130718954248366","Industrial Bank","metric industrial a/s"
"dataworld_137","Kaggle_961816","0.0","0.0","0.5318181818181817","Industrial Bank","indusal"
"dataworld_137","Kaggle_997420","0.0","0.0","0.5753676470588236","Industrial Bank","industrial surplus inc"
"dataworld_1382","Kaggle_1031182","0.0","0.0","0.4251930501930502","Advanced Semiconductor","advanced american construction, inc."
"dataworld_1382","Kaggle_1051957","0.0","0.0","0.6118538324420677","Advanced Semiconductor","advanced semiconductor manufacturing corporation limited"
"dataworld_1382","Kaggle_1078373","0.0","0.0","0.43452380952380953","Advanced Semiconductor","advancedepm consulting, inc."
"dataworld_1382","Kaggle_1104000","0.0","0.0","0.371875","Advanced Semiconductor","vishay general semiconductor taiwan ltd."
"dataworld_1382","Kaggle_1230242","0.0","0.0","0.6409523809523809","Advanced Semiconductor","allied semiconductor"
"dataworld_1382","Kaggle_1242371","0.0","0.0","0.3789855072463768","Advanced Semiconductor","jeju semiconductor corp (080220)"
